IdTok;IdProd;Niv;SegNorm;SegTrans;PhonNorm;PhonTrans;SyllabNorm;SyllabTrans;Categorie;Lemme;StatuErreurSimp;StatutErreur;StatutSegm;Genre;Nombre;BaseAdjNorm;GenreAdjNorm;NombreAdjNorm;BaseAdjTrans;GenreAdjTrans;NombreAdjTrans;ErreurAdjBase;ErreurAdjGenre;ErreurAdjNombre;VerPers;BaseVerForme;DesiVerForme;BaseVerProd;DesiVerProd;ErrVerBase;ErrVerDes;ErrVerBaseEtDes
EC-CM2-2018-XX-D1-S202-V1-31-31;202;CM2;vous;vous;vvou;vvou;vous;vous;PRO:PER;vous;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-32-32;202;CM2;êtes;êtes;zzaitt;zzaitt;ê-tes;ê-tes;VER:pres;être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;êtes;;êtes;;0;0;0
EC-CM2-2018-XX-D1-S202-V1-33-33;202;CM2;avec;avec;aavvaikk;aavvaikk;a-vec;a-vec;PRP;avec;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-34-34;202;CM2;toutes;toutes;ttoutt;ttoutt;tou-tes;tou-tes;PRO:IND;tout;_;01-Normé;01-Normé;f;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-35-35;202;CM2;ces;ses;ssei;ssei;ces;ses;PRO:DEM;ce;_;02-Phono;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-36-36;202;CM2;ruines;ruines;rruyiinn;rruyiinn;rui-nes;rui-nes;NOM;ruine;_;01-Normé;01-Normé;f;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-37-37;202;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-38-38;202;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-39-39;202;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-40-40;202;CM2;Je;Je;jjee;jjee;je;je;PRO:PER;je;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-41-41;202;CM2;vais;vais;vvai;vvai;vais;vais;VER:pres;aller;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1|P2;vai;s;vai;s;0;0;0
EC-CM2-2018-XX-D1-S202-V1-42-42;202;CM2;vous;_;vvou;_;vous;_;PRO:PER;vous;_;09-Non pertinent;06-Omis;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-43-43;202;CM2;faire;faire;ffairr;ffairr;fai-re;fai-re;VER:infi;faire;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;fai;re;fai;re;0;0;0
EC-CM2-2018-XX-D1-S202-V1-44-44;202;CM2;un;un;un;un;un;un;DET:ART;un;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-45-45;202;CM2;résumé;résumé;rreizzuummei;rreizzuummei;ré-su-mé;ré-su-mé;NOM;résumé;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-46-46;202;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-47-47;202;CM2;ce;ce;ssee;ssee;ce;ce;PRO:DEM;ce;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-48-48;202;CM2;qui;qui;kkii;kkii;qui;qui;PRO:REL;qui;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-49-49;202;CM2;s\';s\';ss;ss;s\';s\';PRO:PER;se;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-50-50;202;CM2;est;est;ei;ei;est;est;VER:pres;être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;est;;est;;0;0;0
EC-CM2-2018-XX-D1-S202-V1-51-51;202;CM2;passé;passé;ppaassei;ppaassei;pas-sé;pas-sé;VER:pper;passer;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;pass;é;pass;é;0;0;0
EC-CM2-2018-XX-D1-S202-V1-52-52;202;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-53-53;202;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-54-54;202;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-55-55;202;CM2;Nous;Nous;nnou;nnou;nous;nous;PRO:PER;nous;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-56-56;202;CM2;sommes;sommes;ssoomm;ssoomm;som-mes;som-mes;VER:pres;sommer|être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;sommes;;sommes;;0;0;0
EC-CM2-2018-XX-D1-S202-V1-57-57;202;CM2;en;en;an;an;en;en;PRP;en;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-58-58;202;CM2;l\';l\';ll;ll;l\';l\';DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-59-59;202;CM2;an;an;an;an;an;an;NOM;an;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-60-60;202;CM2;3025;3025;ttrrwwaa-mmiill-vvintt-ssinkk;ttrrwwaa-mmiill-vvintt-ssinkk;trois-mil-vingt-cinq-le;trois-mil-vingt-cinq-le;NUM;@card@;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-61-61;202;CM2;à;à;aa;aa;à;à;PRP;à;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-62-62;202;CM2;Berlin;Berlin;bbairrllin;bbairrllin;Ber-lin;Ber-lin;NAM;Berlin;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-63-63;202;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-64-64;202;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-65-65;202;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-66-66;202;CM2;Une;Une;uunn;uunn;u-ne;u-ne;DET:ART;un;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-67-67;202;CM2;guerre;guerre;ggairr;ggairr;guer-re;guer-re;NOM;guerre;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-68-68;202;CM2;a;a;aa;aa;a;a;VER:pres;avoir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;a;;a;;0;0;0
EC-CM2-2018-XX-D1-S202-V1-69-69;202;CM2;éclaté;éclaté;eikkllaattei;eikkllaattei;é-cla-té;é-cla-té;VER:pper;éclater;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;éclat;é;éclat;é;0;0;0
EC-CM2-2018-XX-D1-S202-V1-70-70;202;CM2;entre;entre;anttrree;anttrree;en-tre;en-tre;PRP;entre;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-71-71;202;CM2;les;les;llei;llei;les;les;DET:ART;le;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-72-72;202;CM2;Américains;Amèricains;zzaammeirriikkin;aammairriikkin;A-mé-ri-cains;A-mè-ri-cains;NAM;<unknown>;_;04-ArchiGraphique;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-73-73;202;CM2;et;et;ei;ei;et;et;KON;et;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-74-74;202;CM2;les;les;llei;llei;les;les;DET:ART;le;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-75-75;202;CM2;Nord;nord;nnoorr;nnoorr;Nord;nord;NOM;Nord-Coréen;_;01-Normé;01-Normé;m;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-76-76;202;CM2;-;_;##;_;---;_;PUN;-;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-77-76;202;CM2;Coréens;coréens;kkoorreiin;kkoorreiin;Co-ré-ens;co-ré-ens;NOM;Nord-Coréen;_;01-Normé;01-Normé;m;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-78-77;202;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-79-78;202;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-80-79;202;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-81-80;202;CM2;Des;Dès;ddei;ddai;des;dès;PRP:det;du;_;03-Archi;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-82-81;202;CM2;centaines;centaines;ssanttainn;ssanttainn;cen-tai-nes;cen-tai-nes;NOM;centaine;_;01-Normé;01-Normé;f;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-83-82;202;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-84-83;202;CM2;bombes;bombes;bbonbb;bbonbb;bom-bes;bom-bes;NOM;bombe;_;01-Normé;01-Normé;f;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-85-84;202;CM2;nucléaires;nuclaires;nnuukklleiairr;nnuukkllairr;nu-clé-ai-res;nu-clai-res;ADJ;nucléaire;_;05-ApproxGraphique;01-Normé;_;p;nuclaire;;s;nuclaire;;s;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-86-85;202;CM2;ont;on;on;on;ont;on;VER:pres;avoir;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;ont;;on;;1;0;0
EC-CM2-2018-XX-D1-S202-V1-87-86;202;CM2;éclaté;éclaté;tteikkllaattei;nneikkllaattei;é-cla-té;é-cla-té;VER:pper;éclater;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;éclat;é;éclat;é;0;0;0
EC-CM2-2018-XX-D1-S202-V1-88-87;202;CM2;mais;mais;mmai;mmai;mais;mais;KON;mais;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-89-88;202;CM2;heureusement;eureusment;eurroezzeemman;eurroessmman;heu-reu-se-ment;eu-reus-ment;ADV;heureusement;_;05-ApproxGraphique;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-90-89;202;CM2;pour;pour;ppourr;ppourr;pour;pour;PRP;pour;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-91-90;202;CM2;nous;nous;nnou;nnou;nous;nous;PRO:PER;nous;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-92-91;202;CM2;des;des;ddei;ddei;des;des;PRP:det;du;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-93-92;202;CM2;dizaines;dizines;ddiizzainn;ddiizziinn;di-zai-nes;di-zi-nes;NOM;dizaine;_;05-ApproxGraphique;01-Normé;f;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-94-93;202;CM2;d\';d\';dd;dd;d\';d\';PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-95-94;202;CM2;abris;abris;aabbrrii;aabbrrii;a-bris;a-bris;NOM;abri;_;01-Normé;01-Normé;m;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-96-95;202;CM2;ont;on;on;on;ont;on;VER:pres;avoir;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;ont;;on;;1;0;0
EC-CM2-2018-XX-D1-S202-V1-97-96;202;CM2;été;était;tteittei;nneittai;é-té;é-tait;VER:pper;être;_;06-ApproxPhono;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;ét;é;ét;ait;0;1;0
EC-CM2-2018-XX-D1-S202-V1-98-97;202;CM2;créés;crée;kkrreiei;kkrrei;cré-és;cré-e;VER:pper;créer;_;05-ApproxGraphique;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;cré;és;cré;e;0;1;0
EC-CM2-2018-XX-D1-S202-V1-99-98;202;CM2;_;.;_;##;_;_;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-100-99;202;CM2;,;</sent>;##;##;_;</sent>;PUN;,;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-101-100;202;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-102-101;202;CM2;ici;Ici;iissii;iissii;i-ci;i-ci;ADV;ici;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-103-102;202;CM2;vous;vous;vvou;vvou;vous;vous;PRO:PER;vous;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-104-103;202;CM2;résidez;résidès;rreizziiddei;rreizziiddai;ré-si-dez;ré-si-dès;VER:pres;résider;_;03-Archi;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P5;résid;ez;résid;ès;0;1;0
EC-CM2-2018-XX-D1-S202-V1-105-104;202;CM2;dans;dans;ddan;ddan;dans;dans;PRP;dans;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-106-105;202;CM2;l\';l\';ll;ll;l\';l\';DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-107-106;202;CM2;abri;abri;aabbrrii;aabbrrii;a-bri;a-bri;NOM;abri;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-108-107;202;CM2;111;111;ssan-onzz;ssan-onzz;cent-on-ze;cent-on-ze;NUM;@card@;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-109-108;202;CM2;où;ou;ou;ou;où;ou;PRO:REL;où;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-110-109;202;CM2;vous;vous;vvou;vvou;vous;vous;PRO:PER;vous;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-111-110;202;CM2;serez;serez;sseerrei;sseerrei;se-rez;se-rez;VER:futu;être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P5;se;rez;se;rez;0;0;0
EC-CM2-2018-XX-D1-S202-V1-112-111;202;CM2;en;en;an;an;en;en;PRP;en;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-113-112;202;CM2;sécurité;sécurités;sseikkuurriittei;sseikkuurriittei;sé-cu-ri-té;sé-cu-ri-tés;NOM;sécurité;_;02-Phono;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-114-113;202;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-115-114;202;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-116-115;202;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-117-116;202;CM2;Mais;Mai;mmai;mmai;mais;mai;KON;mais;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-118-117;202;CM2;je;je;jjee;jjee;je;je;PRO:PER;je;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S202-V1-119-118;202;CM2;suis;suis;ssuyii;ssuyii;suis;suis;VER:pres;suivre|être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;suis;;suis;;0;0;0
EC-CM2-2018-XX-D1-S202-V1-120-119;202;CM2;ici;ici;zziissii;zziissii;i-ci;i-ci;ADV;ici;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
