IdTok;IdProd;Niv;SegNorm;SegTrans;PhonNorm;PhonTrans;SyllabNorm;SyllabTrans;Categorie;Lemme;StatuErreurSimp;StatutErreur;StatutSegm;Genre;Nombre;BaseAdjNorm;GenreAdjNorm;NombreAdjNorm;BaseAdjTrans;GenreAdjTrans;NombreAdjTrans;ErreurAdjBase;ErreurAdjGenre;ErreurAdjNombre;VerPers;BaseVerForme;DesiVerForme;BaseVerProd;DesiVerProd;ErrVerBase;ErrVerDes;ErrVerBaseEtDes
EC-CM2-2018-XX-D1-S2981-V1-124-122;2981;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-125-123;2981;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-126-124;2981;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-127-125;2981;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-128-126;2981;CM2;Plus;Plus;pplluuss;pplluuss;plus;plus;ADV;plus;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-129-127;2981;CM2;tard;tard;ttaarr;ttaarr;tard;tard;ADV;tard;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-130-128;2981;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-131-129;2981;CM2;arriva;arriva;aarriivvaa;aarriivvaa;ar-ri-va;ar-ri-va;VER:simp;arriver;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;arriv;a;arriv;a;0;0;0
EC-CM2-2018-XX-D1-S2981-V1-132-130;2981;CM2;chez;chez;chei;chei;chez;chez;PRP;chez;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-133-131;2981;CM2;elle;elle;zzaill;zzaill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-134-132;2981;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-135-133;2981;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-136-134;2981;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-137-135;2981;CM2;Sa;Sa;ssaa;ssaa;sa;sa;DET:POS;son;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-138-136;2981;CM2;maison;maison;mmaizzon;mmaizzon;mai-son;mai-son;NOM;maison;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-139-137;2981;CM2;était;était;eittai;eittai;é-tait;é-tait;VER:impf;être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;ét;ait;ét;ait;0;0;0
EC-CM2-2018-XX-D1-S2981-V1-140-138;2981;CM2;immense;himense;iimmanss;iimmanss;im-men-se;hi-men-se;ADJ;immense;_;02-Phono;01-Normé;_;s;immense;;;himense;;;1;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-141-139;2981;CM2;<s\/>;_;##;_;_;_;[BAL];<s\/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-142-140;2981;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-143-141;2981;CM2;y;y;ii;ii;y;y;PRO:PER;y;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-144-142;2981;CM2;entra;entra;anttrraa;anttrraa;en-tra;en-tra;VER:simp;entrer;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;entr;a;entr;a;0;0;0
EC-CM2-2018-XX-D1-S2981-V1-145-143;2981;CM2;puis;puis;ppuyii;ppuyii;puis;puis;ADV;puis;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-146-144;2981;CM2;se;se;ssee;ssee;se;se;PRO:PER;se;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-147-145;2981;CM2;dit;dit;ddii;ddii;dit;dit;VER:pres;dire;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;P3;di;t;di;t;0;0;0
EC-CM2-2018-XX-D1-S2981-V1-148-146;2981;CM2;:;:;##;##;_;_;PUN;:;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-149-147;2981;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-150-148;2981;CM2;-;-;##;##;---;---;PUN;-;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-151-149;2981;CM2;«;«;????;????;«;«;PUN:cit;«;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-152-150;2981;CM2;et;et;ei;ei;et;et;KON;et;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-153-151;2981;CM2;si;si;ssii;ssii;si;si;KON;si;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-154-152;2981;CM2;je;je;jjee;jjee;je;je;PRO:PER;je;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-155-153;2981;CM2;crée;crée;kkrrei;kkrrei;cré-e;cré-e;VER:pres;créer;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;cré;e;cré;e;0;0;0
EC-CM2-2018-XX-D1-S2981-V1-156-154;2981;CM2;une;une;uunn;uunn;u-ne;u-ne;DET:ART;un;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-157-155;2981;CM2;potion;potion;ppoossyyon;ppoossyyon;po-tion;po-tion;NOM;potion;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-158-156;2981;CM2;magique;magique;mmaajjiikk;mmaajjiikk;ma-gi-que;ma-gi-que;ADJ;magique;_;01-Normé;01-Normé;_;s;magique;;;magique;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-159-157;2981;CM2;pour;pour;ppourr;ppourr;pour;pour;KON;pour;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-160-158;2981;CM2;que;que;kkee;kkee;que;que;KON;que;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-161-159;2981;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-162-160;2981;CM2;robot;robot;rroobbau;rroobbau;ro-bot;ro-bot;NOM;robot;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-163-161;2981;CM2;puisse;puis;ppuyiiss;ppuyii;puis-se;puis;VER:subp;pouvoir;_;05-ApproxGraphique;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;puiss;e;puis;µ;0;0;1
EC-CM2-2018-XX-D1-S2981-V1-164-162;2981;CM2;se;ce;ssee;ssee;se;ce;PRO:PER;se;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-165-163;2981;CM2;débarrasser;debarassé;ddeibbaarraassei;ddeebbaarraassei;dé-bar-ras-ser;de-ba-ras-sé;VER:infi;débarrasser;_;05-ApproxGraphique;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;débarrass;er;debarassé;µ;0;0;1
EC-CM2-2018-XX-D1-S2981-V1-166-164;2981;CM2;du;du;dduu;dduu;du;du;PRP:det;du;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-167-165;2981;CM2;loup;loup;llou;llou;loup;loup;NOM;loup;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-168-166;2981;CM2;si;si;ssii;ssii;si;si;ADV;si;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-169-167;2981;CM2;affreux;affreux;aaffrreu;aaffrreu;af-freux;af-freux;ADJ;affreux;_;01-Normé;01-Normé;m;_;affreux;;;affreux;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-170-168;2981;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-171-169;2981;CM2;»;»;????;????;»;»;PUN:cit;»;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-172-170;2981;CM2;</dialogue>;_;##;_;_;_;[BAL];</dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-173-171;2981;CM2;Elle;Elle;aill;aill;El-le;El-le;NAM;<unknown>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-174-172;2981;CM2;prit;prit;pprrii;pprrii;prit;prit;VER:simp;prendre;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;pr;it;pr;it;0;0;0
EC-CM2-2018-XX-D1-S2981-V1-175-173;2981;CM2;une;une;ttuunn;ttuunn;u-ne;u-ne;DET:ART;un;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-176-174;2981;CM2;recette;recette;rreessaitt;rreessaitt;re-cet-te;re-cet-te;NOM;recette;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-177-175;2981;CM2;et;et;ei;ei;et;et;KON;et;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-178-176;2981;CM2;la;la;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-179-177;2981;CM2;lut;lu;lluutt;lluu;lut;lu;NOM;lut;_;05-ApproxGraphique;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-180-178;2981;CM2;à;à;aa;aa;à;à;PRP;à;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-181-179;2981;CM2;voix;voix;vvwwaa;vvwwaa;voix;voix;NOM;voix;_;01-Normé;01-Normé;f;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-182-180;2981;CM2;haute;haute;autt;autt;hau-te;hau-te;ADJ;haut;_;01-Normé;01-Normé;f;s;haut;e;;haut;e;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-183-181;2981;CM2;:;:;##;##;_;_;PUN;:;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-184-182;2981;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-185-183;2981;CM2;-;-;##;##;---;---;PUN;-;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-186-184;2981;CM2;«;«;????;????;«;«;PUN:cit;«;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-187-185;2981;CM2;Une;Une;uunn;uunn;U-ne;U-ne;ABR;<unknown>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-188-186;2981;CM2;citrouille;citrouille;ssiittrrouyy;ssiittrrouyy;ci-trouil-le;ci-trouil-le;NOM;citrouille;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-189-187;2981;CM2;,;,;##;##;_;_;PUN;,;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-190-188;2981;CM2;un;un;un;un;un;un;DET:ART;un;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-191-189;2981;CM2;bol;bol;bbooll;bbooll;bol;bol;NOM;bol;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-192-190;2981;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-193-191;2981;CM2;langues;langue;llangg;llangg;lan-gues;lan-gue;NOM;langue;_;02-Phono;01-Normé;f;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-194-192;2981;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-195-193;2981;CM2;rat;rat;rraa;rraa;rat;rat;NOM;rat;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-196-194;2981;CM2;,;,;##;##;_;_;PUN;,;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-197-195;2981;CM2;des;des;ddei;ddei;des;des;PRP:det;du;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-198-196;2981;CM2;pattes;pattes;ppaatt;ppaatt;pat-tes;pat-tes;NOM;patte;_;01-Normé;01-Normé;f;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2981-V1-199-197;2981;CM2;d\';d\';dd;dd;d\';d\';PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
