IdTok;IdProd;Niv;SegNorm;SegTrans;PhonNorm;PhonTrans;SyllabNorm;SyllabTrans;Categorie;Lemme;StatuErreurSimp;StatutErreur;StatutSegm;Genre;Nombre;BaseAdjNorm;GenreAdjNorm;NombreAdjNorm;BaseAdjTrans;GenreAdjTrans;NombreAdjTrans;ErreurAdjBase;ErreurAdjGenre;ErreurAdjNombre;VerPers;BaseVerForme;DesiVerForme;BaseVerProd;DesiVerProd;ErrVerBase;ErrVerDes;ErrVerBaseEtDes
EC-CM2-2018-XX-D1-S1114-V1-9-9;1114;CM2;vivait;vivait;vviivvai;vviivvai;vi-vait;vi-vait;VER:impf;vivre;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;viv;ait;viv;ait;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-10-10;1114;CM2;dans;dans;ddan;ddan;dans;dans;PRP;dans;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-11-11;1114;CM2;les;les;llei;llei;les;les;DET:ART;le;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-12-12;1114;CM2;bois;boit;bbwwaa;bbwwaa;bois;boit;NOM;bois;_;02-Phono;01-Normé;m;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-13-13;1114;CM2;avec;avec;aavvaikk;aavvaikk;a-vec;a-vec;PRP;avec;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-14-14;1114;CM2;son;son;sson;sson;son;son;DET:POS;son;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-15-15;1114;CM2;chat;chat;chaa;chaa;chat;chat;NOM;chat;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-16-16;1114;CM2;qui;qui;kkii;kkii;qui;qui;PRO:REL;qui;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-17-17;1114;CM2;s\';s\';ss;ss;s\';s\';PRO:PER;se;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-18-18;1114;CM2;appelle;appelle;aappaill;aappaill;ap-pel-le;ap-pel-le;VER:pres;appeler;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;appell;e;appell;e;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-19-19;1114;CM2;Figuaro;Figuaro;ffiiggouaarrau;ffiiggouaarrau;Fi-gua-ro;Fi-gua-ro;NAM;<unknown>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-20-20;1114;CM2;et;et;ei;ei;et;et;KON;et;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-21-21;1114;CM2;la;la;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-22-22;1114;CM2;sorcière;sorcière;ssoorrssyyairr;ssoorrssyyairr;sor-ciè-re;sor-ciè-re;NOM;sorcier;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-23-23;1114;CM2;s\';s\';ss;ss;s\';s\';PRO:PER;se;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-24-24;1114;CM2;appelle;appelle;aappaill;aappaill;ap-pel-le;ap-pel-le;VER:pres;appeler;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;appell;e;appell;e;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-25-25;1114;CM2;la;la;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-26-26;1114;CM2;Crapaude;Crapode;kkrraappaudd;kkrraappoodd;Cra-pau-de;Cra-po-de;NAM;<unknown>;_;03-Archi;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-27-27;1114;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-28-28;1114;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-29-29;1114;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-30-30;1114;CM2;Mais;Mais;mmai;mmai;mais;mais;KON;mais;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-31-31;1114;CM2;un;un;un;un;un;un;DET:ART;un;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-32-32;1114;CM2;jour;jour;jjourr;jjourr;jour;jour;NOM;jour;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-33-33;1114;CM2;la;la;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-34-34;1114;CM2;sorcière;sorcière;ssoorrssyyairr;ssoorrssyyairr;sor-ciè-re;sor-ciè-re;NOM;sorcier;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-35-35;1114;CM2;en;en;an;an;en;en;PRO:PER;en;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-36-36;1114;CM2;avait;avait;nnaavvai;nnaavvai;a-vait;a-vait;VER:impf;avoir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;av;ait;av;ait;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-37-37;1114;CM2;marre;mar;mmaarr;mmaarr;mar-re;mar;ADV;marre;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-38-38;1114;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-39-39;1114;CM2;ne;_;nnee;_;ne;_;ADV;ne;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-40-40;1114;CM2;faire;faire;ffairr;ffairr;fai-re;fai-re;VER:infi;faire;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;fai;re;fai;re;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-41-41;1114;CM2;que;que;kkee;kkee;que;que;KON;que;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-42-42;1114;CM2;des;des;ddei;ddei;des;des;PRP:det;du;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-43-43;1114;CM2;potions;potions;ppoossyyon;ppoossyyon;po-tions;po-tions;NOM;potion;_;01-Normé;01-Normé;f;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-44-44;1114;CM2;magiques;magique;mmaajjiikk;mmaajjiikk;ma-gi-ques;ma-gi-que;ADJ;magique;_;02-Phono;01-Normé;_;p;magiqu;;s;magique;;;1;0;1;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-45-45;1114;CM2;alors;alors;aalloorr;aalloorr;a-lors;a-lors;ADV;alors;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-46-46;1114;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-47-47;1114;CM2;dit;dit;ddii;ddii;dit;dit;VER:pres;dire;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;P3;di;t;di;t;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-48-48;1114;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-49-49;1114;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-50-50;1114;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-51-51;1114;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-52-52;1114;CM2;-;-;##;##;---;---;PUN;-;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-53-53;1114;CM2;Et;Et;ei;ei;Et;Et;KON;et;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-54-54;1114;CM2;comme;comme;kkoomm;kkoomm;com-me;com-me;KON;comme;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-55-55;1114;CM2;je;je;jjee;jjee;je;je;PRO:PER;je;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-56-56;1114;CM2;m\';m\';mm;mm;m\';m\';PRO:PER;me;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-57-57;1114;CM2;ennuie;ennuy;annnuyii;annnuyii;en-nuie;en-nuy;VER:pres;ennuyer;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;ennui;e;ennuy;µ;0;0;1
EC-CM2-2018-XX-D1-S1114-V1-58-58;1114;CM2;je;je;jjee;jjee;je;je;PRO:PER;je;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-59-59;1114;CM2;vais;vais;vvai;vvai;vais;vais;VER:pres;aller;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1|P2;vai;s;vai;s;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-60-60;1114;CM2;fabriquer;fabriquer;ffaabbrriikkei;ffaabbrriikkei;fa-bri-quer;fa-bri-quer;VER:infi;fabriquer;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;fabriqu;er;fabriqu;er;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-61-61;1114;CM2;des;des;ddei;ddei;des;des;PRP:det;du;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-62-62;1114;CM2;robots;robots;rroobbau;rroobbau;ro-bots;ro-bots;NOM;robot;_;01-Normé;01-Normé;m;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-63-63;1114;CM2;<s\/>;_;##;_;_;_;[BAL];<s\/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-64-64;1114;CM2;comme;comme;kkoomm;kkoomm;com-me;com-me;KON;comme;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-65-65;1114;CM2;ça;ça;ssaa;ssaa;ça;ça;PRO:DEM;cela;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-66-66;1114;CM2;je;je;jjee;jjee;je;je;PRO:PER;je;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-67-67;1114;CM2;gagnerai;gagnerai;ggaannyyeerrai;ggaannyyeerrai;ga-gne-rai;ga-gne-rai;VER:futu;gagner;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;gagne;rai;gagne;rai;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-68-68;1114;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-69-69;1114;CM2;l\';l\';ll;ll;l\';l\';DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-70-70;1114;CM2;argent;argent;aarrjjan;aarrjjan;ar-gent;ar-gent;NOM;argent;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-71-71;1114;CM2;</dialogue>;_;##;_;_;_;[BAL];</dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-72-72;1114;CM2;_;.;_;##;_;_;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-73-73;1114;CM2;dit;dit;ddii;ddii;dit;dit;VER:pres;dire;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;P3;di;t;di;t;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-74-74;1114;CM2;-;-;##;##;---;---;PRO:PER;elle;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-75-75;1114;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-76-76;1114;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-77-77;1114;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-78-78;1114;CM2;<p/>;_;##;_;_;_;[BAL];<p/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-79-79;1114;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-80-80;1114;CM2;Maintenant;Maintenant;mmintteennan;mmintteennan;Main-te-nant;main-te-nant;ADV;maintenant;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-81-81;1114;CM2;la;la;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-82-82;1114;CM2;Crapaude;Crapaude;kkrraappaudd;kkrraappaudd;Cra-pau-de;Cra-pau-de;NOM;crapaude;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-83-83;1114;CM2;se;se;ssee;ssee;se;se;PRO:PER;se;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-84-84;1114;CM2;mit;mit;mmii;mmii;mit;mit;VER:simp;mettre;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;m;it;m;it;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-85-85;1114;CM2;au;au;ttau;ttau;au;au;PRP:det;au;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-86-86;1114;CM2;boulot;bouleau;bboullau;bboullau;bou-lot;bou-leau;NOM;boulot;_;02-Phono;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-87-87;1114;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-88-88;1114;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-89-89;1114;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-90-90;1114;CM2;Puis;Puis;ppuyii;ppuyii;puis;puis;ADV;puis;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-91-91;1114;CM2;elle;elle;zzaill;zzaill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-92-92;1114;CM2;continue;continut;kkonttiinnuu;kkonttiinnuu;con-ti-nue;con-ti-nut;VER:pres;continuer;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;continu;e;continu;t;0;1;0
EC-CM2-2018-XX-D1-S1114-V1-93-93;1114;CM2;continue;continu;kkonttiinnuu;kkonttiinnuu;con-ti-nue;con-ti-nu;ADJ;continu;_;02-Phono;01-Normé;f;s;continu;e;;continu;;;0;1;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-94-94;1114;CM2;jusqu\';jusquà;jjuusskkee;jjuusskkaa;jus-qu\';jus-quà;PRP;jusque;_;01-Normé;03-HypoSeg;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-95-94;1114;CM2;à;jusquà;aa;jjuusskkaa;à;jus-quà;PRP;à;_;01-Normé;03-HypoSeg;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-96-95;1114;CM2;un;un;un;un;un;un;DET:ART;un;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-97-96;1114;CM2;jour;jour;jjourr;jjourr;jour;jour;NOM;jour;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-98-97;1114;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-99-98;1114;CM2;finit;finit;ffiinnii;ffiinnii;fi-nit;fi-nit;VER:pres;finir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;fini;t;fini;t;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-100-99;1114;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-101-100;1114;CM2;construire;construire;kkonssttrruyiirr;kkonssttrruyiirr;cons-trui-re;cons-trui-re;VER:infi;construire;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;construi;re;construi;re;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-102-101;1114;CM2;son;son;sson;sson;son;son;DET:POS;son;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-103-102;1114;CM2;premier;premier;pprreemmyyei;pprreemmyyei;pre-mier;pre-mier;NUM;premier;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-104-103;1114;CM2;robot;robot;rroobbau;rroobbau;ro-bot;ro-bot;NOM;robot;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-105-104;1114;CM2;dans;qu\';ddan;kk;dans;_;PRP;dans;_;07-Non normé;05-Non pertinent;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-106-105;1114;CM2;lequel;_;lleekkaill;_;le-quel;_;PRO:REL;lequel;_;09-Non pertinent;06-Omis;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-107-106;1114;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-108-107;1114;CM2;_;y;_;ii;_;y;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-109-108;1114;CM2;mettra;mettra;mmaittrraa;mmaittrraa;met-tra;met-tra;VER:futu;mettre;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;mett;ra;mett;ra;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-110-109;1114;CM2;une;une;uunn;uunn;u-ne;u-ne;DET:ART;un;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-111-110;1114;CM2;batterie;batterie;bbaatteerrii;bbaatteerrii;bat-te-rie;bat-te-rie;NOM;batterie;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-112-111;1114;CM2;pour;pour;ppourr;ppourr;pour;pour;PRP;pour;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-113-112;1114;CM2;qu\';qu\';kk;kk;qu\';qu\';PRO:REL;que;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-114-113;1114;CM2;il;il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-115-114;1114;CM2;fonctionne;fonctionne;ffonkkssyyoonn;ffonkkssyyoonn;fonc-tion-ne;fonc-tion-ne;VER:pres;fonctionner;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;fonctionn;e;fonctionn;e;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-116-115;1114;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-117-116;1114;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-118-117;1114;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-119-118;1114;CM2;Puis;Puis;ppuyii;ppuyii;puis;puis;ADV;puis;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-120-119;1114;CM2;elle;elle;zzaill;zzaill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1114-V1-121-120;1114;CM2;va;va;vvaa;vvaa;va;va;VER:pres;aller;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;va;;va;;0;0;0
EC-CM2-2018-XX-D1-S1114-V1-122-121;1114;CM2;l\';l\';ll;ll;l\';l\';DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
