IdTok;IdProd;Niv;SegNorm;SegTrans;PhonNorm;PhonTrans;SyllabNorm;SyllabTrans;Categorie;Lemme;StatuErreurSimp;StatutErreur;StatutSegm;Genre;Nombre;BaseAdjNorm;GenreAdjNorm;NombreAdjNorm;BaseAdjTrans;GenreAdjTrans;NombreAdjTrans;ErreurAdjBase;ErreurAdjGenre;ErreurAdjNombre;VerPers;BaseVerForme;DesiVerForme;BaseVerProd;DesiVerProd;ErrVerBase;ErrVerDes;ErrVerBaseEtDes
EC-CM2-2018-XX-D1-S2889-V1-60-60;2889;CM2;soudain;soudain;ssouddin;ssouddin;sou-dain;sou-dain;ADV;soudain;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-61-61;2889;CM2;devant;devant;ddeevvan;ddeevvan;de-vant;de-vant;PRP;devant;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-62-62;2889;CM2;sa;sa;ssaa;ssaa;sa;sa;DET:POS;son;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-63-63;2889;CM2;porte;porte;ppoorrttee;ppoorrttee;por-te;por-te;NOM;porte;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-64-64;2889;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-65-65;2889;CM2;vit;vit;vvii;vvii;vit;vit;VER:pres;vivre;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;vi;t;vi;t;0;0;0
EC-CM2-2018-XX-D1-S2889-V1-66-66;2889;CM2;un;un;ttun;ttun;un;un;DET:ART;un;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-67-67;2889;CM2;petit;petit;ppeettii;ppeettii;pe-tit;pe-tit;ADJ;petit;_;01-Normé;01-Normé;m;s;petit;;;petit;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-68-68;2889;CM2;chat;chat;chaa;chaa;chat;chat;NOM;chat;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-69-69;2889;CM2;tout;tout;ttou;ttou;tout;tout;ADV;tout;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-70-70;2889;CM2;noir;noire;nnwwaarr;nnwwaarr;noir;noi-re;ADJ;noir;_;02-Phono;01-Normé;m;s;noir;;;noir;e;;0;1;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-71-71;2889;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-72-72;2889;CM2;<p/>;_;##;_;_;_;[BAL];<p/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-73-73;2889;CM2;_;"&""";_;##;_;_;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-74-74;2889;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-75-75;2889;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-76-76;2889;CM2;«;<sent>;????;##;«;<sent>;PUN:cit;«;_;07-Non normé;05-Non pertinent;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-77-77;2889;CM2;Oust;Oust;oussttee;oussttee;O-ust;O-ust;NOM;<unknown>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-78-78;2889;CM2;,;,;##;##;_;_;PUN;,;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-79-79;2889;CM2;vilain;vilaint;vviillin;vviillin;vi-lain;vi-laint;ADJ;vilain;_;02-Phono;01-Normé;m;s;vilain;;;vilaint;;;1;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-80-80;2889;CM2;chat;chat;chaa;chaa;chat;chat;NOM;chat;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-81-81;2889;CM2;!;!;##;##;_;_;SENT;!;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-82-82;2889;CM2;</dialogue>;_;##;_;_;_;[BAL];</dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-83-83;2889;CM2;<p/>;_;##;_;_;_;[BAL];<p/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-84-84;2889;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-85-85;2889;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-86-86;2889;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-87-87;2889;CM2;-;-;##;##;---;---;PUN;-;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-88-88;2889;CM2;Miaou;Miaou;mmyyaaou;mmyyaaou;Mia-ou;Mia-ou;NOM;miaou;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-89-89;2889;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-90-90;2889;CM2;»;"&""";????;##;»;_;PUN:cit;»;_;07-Non normé;05-Non pertinent;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-91-91;2889;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-92-92;2889;CM2;</dialogue>;_;##;_;_;_;[BAL];</dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-93-93;2889;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-94-94;2889;CM2;Le;Le;llee;llee;Le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-95-95;2889;CM2;chat;chat;chaa;chaa;chat;chat;NOM;chat;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-96-96;2889;CM2;n\';n\';nn;nn;n\';n\';ADV;ne;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-97-97;2889;CM2;avait;avait;aavvai;aavvai;a-vait;a-vait;VER:impf;avoir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;av;ait;av;ait;0;0;0
EC-CM2-2018-XX-D1-S2889-V1-98-98;2889;CM2;pas;pas;ppaa;ppaa;pas;pas;ADV;pas;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-99-99;2889;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-100-100;2889;CM2;maison;maison;mmaizzon;mmaizzon;mai-son;mai-son;NOM;maison;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-101-101;2889;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-102-102;2889;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-103-103;2889;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-104-104;2889;CM2;Alors;Alors;aalloorr;aalloorr;a-lors;a-lors;ADV;alors;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-105-105;2889;CM2;pour;pour;ppourr;ppourr;pour;pour;KON;pour;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-106-106;2889;CM2;devenir;devenir;ddeevveenniirr;ddeevveenniirr;de-ve-nir;de-ve-nir;VER:infi;devenir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;deven;ir;deven;ir;0;0;0
EC-CM2-2018-XX-D1-S2889-V1-107-107;2889;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-108-108;2889;CM2;chat;chat;chaa;chaa;chat;chat;NOM;chat;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-109-109;2889;CM2;de;_;ddee;_;de;_;PRP;de;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-110-110;2889;CM2;la;la;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-111-111;2889;CM2;sorcière;sorcière;ssoorrssyyairr;ssoorrssyyairr;sor-ciè-re;sor-ciè-re;NOM;sorcier;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-112-112;2889;CM2;il;il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-113-113;2889;CM2;fit;fit;ffii;ffii;fit;fit;VER:simp;faire;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;f;it;f;it;0;0;0
EC-CM2-2018-XX-D1-S2889-V1-114-114;2889;CM2;les;les;llei;llei;les;les;DET:ART;le;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-115-115;2889;CM2;gros;gros;ggrrau;ggrrau;gros;gros;ADJ;gros;_;01-Normé;01-Normé;m;_;gros;;;gros;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-116-116;2889;CM2;yeux;yeux;zzyyeu;zzyyeu;yeux;yeux;NOM;oeil;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-117-117;2889;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-118-118;2889;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-119-119;2889;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-120-120;2889;CM2;Ça;Sa;ssaa;ssaa;Ça;sa;PRO:DEM;cela;_;02-Phono;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-121-121;2889;CM2;n\';na;nn;nnaa;n\';na;ADV;ne;_;01-Normé;03-HypoSeg;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-122-121;2889;CM2;a;na;aa;nnaa;a;na;VER:pres;avoir;_;01-Normé;03-HypoSeg;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-123-122;2889;CM2;pas;pas;ppaa;ppaa;pas;pas;ADV;pas;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-124-123;2889;CM2;marché;marcher;mmaarrchei;mmaarrchei;mar-ché;mar-cher;VER:pper;marcher;_;02-Phono;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;march;é;march;er;0;1;0
EC-CM2-2018-XX-D1-S2889-V1-125-124;2889;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-126-125;2889;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-127-126;2889;CM2;<p/>;_;##;_;_;_;[BAL];<p/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-128-127;2889;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-129-128;2889;CM2;Alors;Alors;aalloorr;aalloorr;A-lors;a-lors;ADV;alors;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-130-129;2889;CM2;il;il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-131-130;2889;CM2;fit;fit;ffii;ffii;fit;fit;VER:simp;faire;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;f;it;f;it;0;0;0
EC-CM2-2018-XX-D1-S2889-V1-132-131;2889;CM2;les;les;llei;llei;les;les;DET:ART;le;_;01-Normé;01-Normé;_;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-133-132;2889;CM2;yeux;yeux;zzyyeu;zzyyeu;yeux;yeux;NOM;oeil;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-134-133;2889;CM2;brillants;brillants;bbrriiyyan;bbrriiyyan;bril-lants;bril-lants;ADJ;brillant;_;01-Normé;01-Normé;m;p;brillant;;s;brillant;;s;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-135-134;2889;CM2;,;,;##;##;_;_;PUN;,;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-136-135;2889;CM2;la;la;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-137-136;2889;CM2;sorcière;sorcière;ssoorrssyyairr;ssoorrssyyairr;sor-ciè-re;sor-ciè-re;NOM;sorcier;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-138-137;2889;CM2;ne;ne;nnee;nnee;ne;ne;ADV;ne;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-139-138;2889;CM2;peut;peut;ppeu;ppeu;peut;peut;VER:pres;pouvoir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;peu;t;peu;t;0;0;0
EC-CM2-2018-XX-D1-S2889-V1-140-139;2889;CM2;pas;pas;ppaa;ppaa;pas;pas;ADV;pas;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-141-140;2889;CM2;y;y;zzii;zzii;y;y;PRO:PER;y;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-142-141;2889;CM2;résister;résisté;rreizziissttei;rreizziissttei;ré-sis-ter;ré-sis-té;VER:infi;résister;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;résist;er;résist;é;0;1;0
EC-CM2-2018-XX-D1-S2889-V1-143-142;2889;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-144-143;2889;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-145-144;2889;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-146-145;2889;CM2;Donc;Dond;ddonkk;ddon;donc;Dond;ADV;donc;_;05-ApproxGraphique;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-147-146;2889;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-148-147;2889;CM2;l\';l\';ll;ll;l\';l\';PRO:PER;la|le;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-149-148;2889;CM2;a;a;aa;aa;a;a;VER:pres;avoir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;a;;a;;0;0;0
EC-CM2-2018-XX-D1-S2889-V1-150-149;2889;CM2;adopté;adopter;aaddooppttei;aaddooppttei;a-dop-té;a-dop-ter;VER:pper;adopter;_;02-Phono;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;adopt;é;adopt;er;0;1;0
EC-CM2-2018-XX-D1-S2889-V1-151-150;2889;CM2;pour;pour;ppourr;ppourr;pour;pour;PRP;pour;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-152-151;2889;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-153-152;2889;CM2;bon;bon;bbon;bbon;bon;bon;ADJ;bon;_;01-Normé;01-Normé;m;s;bon;;;bon;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-154-153;2889;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-155-154;2889;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-156-155;2889;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-157-156;2889;CM2;La;La;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-158-157;2889;CM2;sorcière;sorcière;ssoorrssyyairr;ssoorrssyyairr;sor-ciè-re;sor-ciè-re;NOM;sorcier;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-159-158;2889;CM2;elle;elle;aill;aill;el-le;el-le;PRO:PER;elle;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-160-159;2889;CM2;ne;ne;nnee;nnee;ne;ne;ADV;ne;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-161-160;2889;CM2;savait;savait;ssaavvai;ssaavvai;sa-vait;sa-vait;VER:impf;savoir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;sav;ait;sav;ait;0;0;0
EC-CM2-2018-XX-D1-S2889-V1-162-161;2889;CM2;pas;pas;ppaa;ppaa;pas;pas;ADV;pas;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S2889-V1-163-162;2889;CM2;que;que;kkee;kkee;que;que;KON;que;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
